screen_time,sleep_hours,stress_level,wellness_index,sleep_quality,fatigue_score,digital_balance,screen_time_category,physical_activity,caffeine_intake,work_hours,mood
9.9,0.5571428571428572,0.6666666666666665,0.75,Poor,4.115238095238095,0.0511140235910878,High,4,3,4,Normal
6.3,0.2,0.8888888888888888,0.5,Poor,2.835555555555556,0.0273972602739726,Moderate,0,3,9,Relaxed
3.8,0.6285714285714286,0.2222222222222222,1.0,Poor,1.4831746031746031,0.1309523809523809,Low,3,2,12,Relaxed
5.3,0.8142857142857141,0.4444444444444445,1.0,Poor,2.1349206349206358,0.129251700680272,Moderate,2,2,8,Relaxed
5.4,0.5571428571428572,0.4444444444444445,1.0,Poor,2.226349206349207,0.0870535714285714,Moderate,1,2,10,Relaxed
8.1,0.7571428571428571,0.6666666666666665,1.0,Poor,3.355238095238096,0.0832025117739403,High,2,3,5,Normal
6.0,0.6142857142857141,0.3333333333333333,1.0,Poor,2.410476190476191,0.0877551020408163,Moderate,4,1,12,Relaxed
6.3,0.857142857142857,0.2222222222222222,1.0,Poor,2.4374603174603178,0.1174168297455968,Moderate,0,0,12,Relaxed
6.4,0.3571428571428571,0.8888888888888888,0.875,Poor,2.8441269841269845,0.0482625482625482,Moderate,0,3,10,Relaxed
5.7,0.7571428571428571,0.4444444444444445,1.0,Poor,2.306349206349207,0.1130063965884861,Moderate,2,1,8,Relaxed
8.6,0.7857142857142856,0.3333333333333333,1.0,Poor,3.416190476190476,0.081845238095238,High,4,3,10,Normal
5.9,0.2857142857142856,1.0,0.625,Poor,2.7028571428571437,0.041407867494824,Moderate,1,0,12,Relaxed
7.7,0.3714285714285714,0.8888888888888888,0.875,Poor,3.3612698412698414,0.0426929392446633,Moderate,1,2,7,Normal
6.8,0.5285714285714285,0.6666666666666665,0.875,Poor,2.880952380952381,0.0677655677655677,Moderate,4,0,12,Relaxed
8.7,0.9285714285714284,0.1111111111111111,1.0,Poor,3.3387301587301588,0.0957290132547864,High,3,0,8,Normal
6.1,0.4142857142857143,0.8888888888888888,1.0,Poor,2.712698412698413,0.0583501006036217,Moderate,0,2,4,Relaxed
6.3,0.5857142857142856,0.4444444444444445,0.875,Poor,2.5806349206349206,0.0802348336594911,Moderate,2,3,4,Relaxed
6.0,0.4999999999999999,0.6666666666666665,0.875,Poor,2.566666666666667,0.0714285714285714,Moderate,3,1,8,Relaxed
6.9,0.657142857142857,0.6666666666666665,1.0,Poor,2.895238095238096,0.0831826401446654,Moderate,2,2,5,Relaxed
3.9,0.7428571428571427,0.2222222222222222,1.0,Poor,1.5003174603174605,0.151603498542274,Low,4,0,9,Relaxed
6.1,0.8714285714285712,0.2222222222222222,1.0,Poor,2.3546031746031746,0.1227364185110663,Moderate,4,1,10,Relaxed
3.3,0.6285714285714286,0.3333333333333333,1.0,Poor,1.3276190476190477,0.1461794019933555,Low,0,3,8,Relaxed
5.8,0.7857142857142856,0.2222222222222222,1.0,Poor,2.251746031746032,0.1155462184873949,Moderate,3,1,9,Relaxed
5.4,0.3142857142857143,0.6666666666666665,0.875,Poor,2.363809523809524,0.0491071428571428,Moderate,3,1,9,Relaxed
6.7,0.2285714285714284,0.7777777777777777,0.375,Poor,2.9453968253968257,0.0296846011131725,Moderate,4,2,9,Relaxed
7.0,0.5285714285714285,0.5555555555555556,1.0,Poor,2.9165079365079367,0.0660714285714285,Moderate,0,3,12,Relaxed
3.7,0.2285714285714284,0.7777777777777777,1.0,Poor,1.7453968253968255,0.0486322188449847,Low,3,1,11,Relaxed
5.3,0.7428571428571427,0.4444444444444445,1.0,Poor,2.1492063492063496,0.1179138321995464,Moderate,2,1,6,Relaxed
9.4,0.2714285714285715,0.8888888888888888,0.625,Poor,4.061269841269842,0.0260989010989011,High,3,2,6,Normal
5.0,0.9428571428571426,0.2222222222222222,1.0,Poor,1.9003174603174604,0.1571428571428571,Moderate,0,0,10,Relaxed
6.5,0.257142857142857,1.0,0.625,Poor,2.9485714285714284,0.0342857142857142,Moderate,0,3,10,Relaxed
6.8,0.7285714285714284,0.3333333333333333,1.0,Poor,2.707619047619048,0.0934065934065934,Moderate,2,3,10,Relaxed
1.5,0.7285714285714284,0.1111111111111111,1.0,Poor,0.4987301587301588,0.2914285714285713,Low,3,0,11,Relaxed
4.9,0.2714285714285715,0.6666666666666665,0.75,Poor,2.1723809523809523,0.0460048426150121,Moderate,4,1,4,Relaxed
5.2,0.6714285714285713,0.4444444444444445,1.0,Poor,2.123492063492064,0.108294930875576,Moderate,3,3,9,Relaxed
7.6,0.4571428571428571,0.7777777777777777,0.625,Poor,3.2596825396825397,0.0531561461794019,Moderate,1,0,6,Normal
8.3,0.7,0.5555555555555556,1.0,Poor,3.4022222222222225,0.075268817204301,High,1,0,10,Normal
4.5,0.8857142857142855,0.2222222222222222,1.0,Poor,1.7117460317460318,0.1610389610389609,Moderate,3,2,12,Relaxed
2.9,0.3571428571428571,0.5555555555555556,0.75,Poor,1.3107936507936508,0.0915750915750915,Low,0,1,9,Relaxed
9.7,0.9999999999999998,0.5555555555555556,1.0,Poor,3.902222222222222,0.0934579439252336,High,3,2,5,Normal
10.4,0.8857142857142855,0.5555555555555556,1.0,Poor,4.205079365079365,0.0776942355889724,High,1,0,10,Normal
3.4,0.6857142857142855,0.1111111111111111,1.0,Poor,1.2673015873015876,0.1558441558441557,Low,2,0,7,Relaxed
2.3,0.8142857142857141,0.2222222222222222,1.0,Poor,0.8460317460317459,0.2467532467532467,Low,1,1,12,Relaxed
4.7,0.6428571428571428,0.4444444444444445,1.0,Poor,1.9292063492063491,0.112781954887218,Moderate,0,1,6,Relaxed
6.0,0.7142857142857142,0.5555555555555556,1.0,Poor,2.47936507936508,0.1020408163265306,Moderate,2,3,8,Relaxed
7.8,0.657142857142857,0.6666666666666665,1.0,Poor,3.2552380952380955,0.0746753246753246,Moderate,2,0,9,Normal
5.0,0.5571428571428572,0.5555555555555556,1.0,Poor,2.110793650793651,0.0928571428571428,Moderate,3,3,12,Relaxed
5.1,0.2142857142857142,0.7777777777777777,1.0,Poor,2.308253968253968,0.0351288056206089,Moderate,3,2,10,Relaxed
5.6,0.3857142857142857,0.8888888888888888,1.0,Poor,2.5184126984126984,0.0584415584415584,Moderate,2,1,11,Relaxed
4.5,0.7714285714285714,0.2222222222222222,1.0,Poor,1.7346031746031745,0.1402597402597402,Moderate,2,1,11,Relaxed
2.1,0.3142857142857143,0.4444444444444445,1.0,Poor,0.9549206349206352,0.1013824884792626,Low,4,2,9,Relaxed
6.3,0.5714285714285714,0.5555555555555556,0.75,Poor,2.627936507936508,0.0782778864970645,Moderate,2,1,4,Relaxed
4.3,0.3857142857142857,0.5555555555555556,0.75,Poor,1.865079365079365,0.0727762803234501,Moderate,4,1,7,Relaxed
9.8,0.5428571428571427,0.8888888888888888,0.75,Poor,4.166984126984128,0.0502645502645502,High,0,0,12,Normal
2.5,0.4999999999999999,0.4444444444444445,1.0,Poor,1.0777777777777775,0.1428571428571428,Low,2,3,12,Relaxed
6.6,0.6142857142857141,0.5555555555555556,0.875,Poor,2.73936507936508,0.0808270676691729,Moderate,4,2,12,Relaxed
6.4,0.4571428571428571,0.6666666666666665,1.0,Poor,2.7352380952380955,0.0617760617760617,Moderate,3,1,8,Relaxed
5.1,0.5285714285714285,0.5555555555555556,1.0,Poor,2.1565079365079365,0.0866510538641686,Moderate,2,1,5,Relaxed
5.6,0.5428571428571427,0.5555555555555556,0.75,Poor,2.353650793650793,0.0822510822510822,Moderate,2,1,12,Relaxed
9.5,0.5857142857142856,0.8888888888888888,1.0,Poor,4.0384126984126985,0.05578231292517,High,4,0,6,Normal
5.2,0.7285714285714284,0.2222222222222222,0.75,Poor,2.023174603174604,0.1175115207373271,Moderate,3,1,11,Relaxed
7.6,0.6714285714285713,0.4444444444444445,1.0,Poor,3.083492063492064,0.0780730897009966,Moderate,3,2,5,Normal
7.2,0.5999999999999999,0.6666666666666665,1.0,Poor,3.026666666666667,0.073170731707317,Moderate,0,0,12,Normal
9.2,0.5428571428571427,0.7777777777777777,0.5,Poor,3.882539682539682,0.0532212885154061,High,1,3,12,Normal
3.2,0.2,0.6666666666666665,0.875,Poor,1.5066666666666668,0.0476190476190476,Low,2,3,12,Relaxed
5.3,0.8857142857142855,0.2222222222222222,1.0,Poor,2.031746031746032,0.1405895691609976,Moderate,1,0,8,Relaxed
4.1,0.5285714285714285,0.5555555555555556,0.625,Poor,1.7565079365079366,0.103641456582633,Moderate,0,2,8,Relaxed
6.9,0.3714285714285714,0.7777777777777777,0.625,Poor,2.9968253968253973,0.0470162748643761,Moderate,3,1,7,Relaxed
4.2,0.6857142857142855,0.3333333333333333,1.0,Poor,1.6761904761904765,0.1318681318681318,Moderate,4,0,6,Relaxed
7.4,0.4857142857142857,0.7777777777777777,0.75,Poor,3.1739682539682548,0.0578231292517006,Moderate,1,0,6,Normal
6.1,0.9999999999999998,0.3333333333333333,1.0,Poor,2.373333333333333,0.1408450704225352,Moderate,3,3,9,Relaxed
4.6,0.5999999999999999,0.3333333333333333,0.875,Poor,1.8533333333333333,0.1071428571428571,Moderate,3,2,8,Relaxed
3.4,0.657142857142857,0.4444444444444445,1.0,Poor,1.4063492063492065,0.1493506493506493,Low,4,0,10,Relaxed
9.0,0.3714285714285714,1.0,0.625,Poor,3.9257142857142857,0.0371428571428571,High,1,1,6,Normal
5.3,0.4857142857142857,0.4444444444444445,1.0,Poor,2.200634920634921,0.0770975056689342,Moderate,4,2,8,Relaxed
6.9,0.5571428571428572,0.6666666666666665,1.0,Poor,2.915238095238095,0.0705244122965642,Moderate,2,1,4,Relaxed
3.4,0.6428571428571428,0.4444444444444445,1.0,Poor,1.4092063492063494,0.146103896103896,Low,0,0,7,Relaxed
1.9,0.7,0.2222222222222222,1.0,Poor,0.7088888888888889,0.2413793103448275,Low,0,2,10,Relaxed
3.6,0.7999999999999998,0.2222222222222222,1.0,Poor,1.368888888888889,0.1739130434782608,Low,1,1,4,Relaxed
7.0,0.0,1.0,0.375,Poor,3.2,0.0,Moderate,0,0,8,Normal
2.0,0.5428571428571427,0.3333333333333333,1.0,Poor,0.8247619047619048,0.1809523809523809,Low,0,1,11,Relaxed
7.4,0.9999999999999998,0.2222222222222222,1.0,Poor,2.848888888888889,0.119047619047619,Moderate,2,0,9,Relaxed
3.4,0.3999999999999999,0.6666666666666665,0.875,Poor,1.5466666666666666,0.0909090909090909,Low,3,2,10,Relaxed
5.1,0.8428571428571427,0.2222222222222222,1.0,Poor,1.9603174603174605,0.1381733021077283,Moderate,2,2,8,Relaxed
8.9,0.2,1.0,0.5,Poor,3.92,0.0202020202020202,High,4,0,10,Normal
5.2,0.4857142857142857,0.7777777777777777,1.0,Poor,2.293968253968254,0.0783410138248847,Moderate,4,3,11,Relaxed
3.6,0.2857142857142856,0.7777777777777777,0.875,Poor,1.693968253968254,0.062111801242236,Low,0,2,7,Relaxed
3.8,0.6714285714285713,0.4444444444444445,1.0,Poor,1.5634920634920637,0.1398809523809523,Low,2,2,6,Relaxed
8.9,0.7142857142857142,0.6666666666666665,1.0,Poor,3.683809523809524,0.0721500721500721,High,2,2,10,Normal
7.6,0.1142857142857142,0.6666666666666665,0.625,Poor,3.283809523809524,0.0132890365448504,Moderate,0,3,5,Normal
6.9,0.9999999999999998,0.4444444444444445,1.0,Poor,2.7377777777777776,0.1265822784810126,Moderate,3,1,9,Relaxed
7.1,0.6428571428571428,0.4444444444444445,0.875,Poor,2.8892063492063493,0.0793650793650793,Moderate,1,0,9,Relaxed
7.4,0.657142857142857,0.3333333333333333,1.0,Poor,2.9619047619047625,0.0782312925170067,Moderate,4,1,12,Relaxed
6.3,0.3285714285714285,0.5555555555555556,0.625,Poor,2.6765079365079365,0.0450097847358121,Moderate,2,2,11,Relaxed
3.6,0.4999999999999999,0.2222222222222222,1.0,Poor,1.4288888888888889,0.108695652173913,Low,4,2,9,Relaxed
4.3,0.3142857142857143,0.6666666666666665,0.875,Poor,1.923809523809524,0.059299191374663,Moderate,3,3,11,Relaxed
4.5,0.3428571428571429,0.6666666666666665,0.75,Poor,1.998095238095238,0.0623376623376623,Moderate,1,3,7,Relaxed
2.5,0.9999999999999998,0.0,1.0,Poor,0.8,0.2857142857142856,Low,1,3,5,Relaxed
4.1,0.8857142857142855,0.0,1.0,Poor,1.4628571428571429,0.1736694677871148,Moderate,0,2,12,Relaxed
4.0,0.3142857142857143,0.6666666666666665,1.0,Poor,1.803809523809524,0.0628571428571428,Moderate,2,3,5,Relaxed
9.6,0.7,0.4444444444444445,0.75,Poor,3.8777777777777778,0.0660377358490566,High,1,3,11,Normal
5.1,0.4285714285714285,0.5555555555555556,1.0,Poor,2.1765079365079365,0.0702576112412178,Moderate,0,2,11,Relaxed
5.5,0.5428571428571427,0.5555555555555556,1.0,Poor,2.313650793650794,0.0835164835164835,Moderate,0,0,4,Relaxed
5.7,0.5857142857142856,0.3333333333333333,1.0,Poor,2.296190476190477,0.0874200426439232,Moderate,4,2,5,Relaxed
2.3,0.4571428571428571,0.5555555555555556,1.0,Poor,1.0507936507936508,0.1385281385281385,Low,2,1,8,Relaxed
9.2,0.9285714285714284,0.6666666666666665,1.0,Poor,3.760952380952381,0.0910364145658263,High,1,2,9,Normal
8.5,0.6142857142857141,0.8888888888888888,0.875,Poor,3.632698412698413,0.0646616541353383,High,1,1,11,Normal
5.2,0.2999999999999999,0.5555555555555556,0.75,Poor,2.2422222222222223,0.0483870967741935,Moderate,0,3,7,Relaxed
3.3,0.2857142857142856,0.6666666666666665,0.875,Poor,1.5295238095238095,0.0664451827242524,Low,3,0,11,Relaxed
5.9,0.5714285714285714,0.2222222222222222,1.0,Poor,2.334603174603175,0.082815734989648,Moderate,2,0,5,Relaxed
6.7,0.4571428571428571,0.8888888888888888,0.75,Poor,2.944126984126984,0.059369202226345,Moderate,0,1,4,Relaxed
7.5,0.6285714285714286,0.6666666666666665,0.875,Poor,3.1409523809523807,0.0739495798319327,Moderate,2,2,12,Normal
7.8,0.6428571428571428,0.5555555555555556,0.875,Poor,3.213650793650794,0.073051948051948,Moderate,3,0,5,Normal
9.6,0.6285714285714286,0.7777777777777777,0.75,Poor,4.025396825396825,0.059299191374663,High,2,3,11,Normal
3.0,0.9428571428571426,0.1111111111111111,1.0,Poor,1.055873015873016,0.2357142857142856,Low,2,3,9,Relaxed
5.6,0.0,1.0,0.375,Poor,2.64,0.0,Moderate,2,1,10,Relaxed
3.7,0.5428571428571427,0.4444444444444445,1.0,Poor,1.5492063492063497,0.1155015197568388,Low,1,0,12,Relaxed
4.9,0.914285714285714,0.2222222222222222,1.0,Poor,1.8660317460317464,0.1549636803874091,Moderate,3,2,8,Relaxed
7.2,0.6857142857142855,0.5555555555555556,0.875,Poor,2.9650793650793656,0.0836236933797909,Moderate,3,1,8,Relaxed
8.9,0.3571428571428571,0.6666666666666665,0.5,Poor,3.755238095238096,0.036075036075036,High,2,1,8,Normal
4.3,0.1428571428571428,0.7777777777777777,0.625,Poor,2.0025396825396826,0.0269541778975741,Moderate,3,3,8,Relaxed
6.1,0.7142857142857142,0.6666666666666665,1.0,Poor,2.563809523809524,0.1006036217303822,Moderate,0,3,5,Relaxed
3.3,0.4571428571428571,0.4444444444444445,1.0,Poor,1.4063492063492065,0.1063122923588039,Low,2,1,6,Relaxed
5.8,0.9999999999999998,0.3333333333333333,1.0,Poor,2.253333333333333,0.1470588235294117,Moderate,3,0,8,Relaxed
7.4,0.7714285714285714,0.5555555555555556,1.0,Poor,3.0279365079365084,0.0918367346938775,Moderate,0,1,5,Normal
7.2,0.5285714285714285,0.6666666666666665,0.875,Poor,3.040952380952381,0.0644599303135888,Moderate,4,2,5,Normal
7.2,0.2428571428571428,1.0,0.625,Poor,3.231428571428572,0.0296167247386759,Moderate,0,0,9,Normal
3.5,0.9999999999999998,0.0,1.0,Poor,1.2000000000000002,0.2222222222222221,Low,2,2,5,Relaxed
8.9,0.5285714285714285,0.8888888888888888,0.625,Poor,3.8098412698412703,0.0533910533910533,High,1,0,11,Normal
6.0,0.7857142857142856,0.3333333333333333,1.0,Poor,2.3761904761904766,0.1122448979591836,Moderate,4,0,8,Relaxed
2.5,0.4571428571428571,0.5555555555555556,1.0,Poor,1.130793650793651,0.1306122448979591,Low,3,1,8,Relaxed
9.1,0.2999999999999999,0.7777777777777777,0.5,Poor,3.891111111111112,0.0297029702970296,High,4,0,11,Normal
9.3,0.657142857142857,0.5555555555555556,1.0,Poor,3.810793650793652,0.0638002773925103,High,3,3,8,Normal
8.4,0.5999999999999999,0.6666666666666665,0.75,Poor,3.506666666666667,0.0638297872340425,High,2,3,6,Normal
1.4,0.857142857142857,0.1111111111111111,1.0,Poor,0.4330158730158729,0.3571428571428571,Low,2,0,5,Relaxed
6.2,0.3285714285714285,0.7777777777777777,0.875,Poor,2.725396825396825,0.0456349206349206,Moderate,4,3,7,Relaxed
7.5,0.5142857142857142,0.7777777777777777,0.625,Poor,3.208253968253968,0.0605042016806722,Moderate,4,1,6,Normal
4.8,0.7,0.6666666666666665,1.0,Poor,2.0466666666666664,0.1206896551724137,Moderate,3,0,9,Relaxed
4.4,0.257142857142857,0.6666666666666665,0.625,Poor,1.9752380952380957,0.0476190476190476,Moderate,0,0,11,Relaxed
8.1,0.3999999999999999,0.6666666666666665,0.875,Poor,3.4266666666666667,0.0439560439560439,High,3,0,7,Normal
8.2,0.5285714285714285,0.7777777777777777,0.625,Poor,3.4853968253968253,0.0574534161490683,High,1,2,12,Normal
3.6,0.6428571428571428,0.3333333333333333,1.0,Poor,1.444761904761905,0.139751552795031,Low,4,2,7,Relaxed
7.5,0.6714285714285713,0.5555555555555556,1.0,Poor,3.087936507936508,0.0789915966386554,Moderate,0,0,6,Normal
9.0,0.8428571428571427,0.3333333333333333,1.0,Poor,3.564761904761905,0.0842857142857142,High,4,0,9,Normal
5.1,0.6428571428571428,0.5555555555555556,1.0,Poor,2.133650793650794,0.1053864168618266,Moderate,1,2,7,Relaxed
4.4,0.6428571428571428,0.4444444444444445,1.0,Poor,1.8092063492063493,0.119047619047619,Moderate,4,2,6,Relaxed
4.4,0.5999999999999999,0.3333333333333333,1.0,Poor,1.7733333333333337,0.111111111111111,Moderate,2,0,8,Relaxed
6.0,0.4714285714285713,0.6666666666666665,0.875,Poor,2.5723809523809527,0.0673469387755101,Moderate,3,0,10,Relaxed
5.8,0.7714285714285714,0.5555555555555556,1.0,Poor,2.387936507936508,0.1134453781512604,Moderate,4,3,9,Relaxed
6.1,0.8999999999999999,0.3333333333333333,1.0,Poor,2.393333333333333,0.1267605633802817,Moderate,2,1,7,Relaxed
7.7,0.3857142857142857,0.8888888888888888,1.0,Poor,3.3584126984126987,0.0443349753694581,Moderate,2,2,6,Normal
6.7,0.4285714285714285,0.7777777777777777,0.5,Poor,2.9053968253968256,0.0556586270871985,Moderate,3,2,4,Relaxed
8.7,0.7,0.7777777777777777,0.875,Poor,3.651111111111111,0.0721649484536082,High,3,3,9,Normal
8.6,0.4571428571428571,0.8888888888888888,0.875,Poor,3.704126984126984,0.0476190476190476,High,3,3,7,Normal
5.5,0.7285714285714284,0.4444444444444445,1.0,Poor,2.2320634920634923,0.112087912087912,Moderate,4,2,12,Relaxed
7.3,0.6142857142857141,0.6666666666666665,0.875,Poor,3.063809523809524,0.0740103270223751,Moderate,0,1,4,Normal
6.9,0.4428571428571428,0.7777777777777777,0.75,Poor,2.982539682539683,0.0560578661844484,Moderate,4,3,6,Relaxed
9.0,0.4999999999999999,0.6666666666666665,0.875,Poor,3.7666666666666666,0.0499999999999999,High,1,2,11,Normal
2.3,0.657142857142857,0.2222222222222222,1.0,Poor,0.8774603174603173,0.1991341991341991,Low,0,1,7,Relaxed
6.8,0.6142857142857141,0.7777777777777777,0.875,Poor,2.9082539682539688,0.0787545787545787,Moderate,2,3,5,Relaxed
2.2,0.7857142857142856,0.1111111111111111,1.0,Poor,0.7673015873015874,0.2455357142857142,Low,3,0,11,Relaxed
6.7,0.914285714285714,0.4444444444444445,1.0,Poor,2.674920634920635,0.1187384044526901,Moderate,4,3,7,Relaxed
10.8,0.5714285714285714,1.0,0.75,Poor,4.605714285714287,0.0484261501210653,High,0,0,4,Normal
4.8,0.1428571428571428,1.0,0.625,Poor,2.291428571428572,0.0246305418719211,Moderate,4,3,5,Relaxed
3.8,0.7,0.3333333333333333,1.0,Poor,1.5133333333333334,0.1458333333333333,Low,2,1,5,Relaxed
8.2,0.857142857142857,0.6666666666666665,1.0,Poor,3.375238095238095,0.093167701863354,High,4,2,6,Normal
9.8,0.0428571428571428,1.0,0.125,Poor,4.311428571428571,0.0039682539682539,High,4,3,7,Normal
4.6,0.3857142857142857,0.7777777777777777,1.0,Poor,2.073968253968254,0.0688775510204081,Moderate,1,3,9,Relaxed
5.8,0.3142857142857143,0.6666666666666665,0.875,Poor,2.523809523809524,0.0462184873949579,Moderate,1,1,10,Relaxed
10.4,0.6714285714285713,0.8888888888888888,1.0,Poor,4.381269841269841,0.0588972431077694,High,4,2,4,Normal
2.9,0.9999999999999998,0.0,1.0,Poor,0.96,0.2564102564102563,Low,4,2,7,Relaxed
1.3,0.6857142857142855,0.1111111111111111,1.0,Poor,0.4273015873015873,0.2981366459627328,Low,1,2,10,Relaxed
6.5,0.6714285714285713,0.5555555555555556,1.0,Poor,2.687936507936508,0.0895238095238095,Moderate,4,1,8,Relaxed
4.5,0.3857142857142857,0.7777777777777777,0.75,Poor,2.033968253968254,0.0701298701298701,Moderate,1,3,12,Relaxed
6.8,0.4857142857142857,0.6666666666666665,0.625,Poor,2.88952380952381,0.0622710622710622,Moderate,0,1,11,Relaxed
7.9,0.3285714285714285,1.0,0.75,Poor,3.494285714285714,0.0369181380417335,Moderate,3,0,8,Normal
6.2,0.4142857142857143,0.5555555555555556,0.75,Poor,2.61936507936508,0.0575396825396825,Moderate,0,3,6,Relaxed
9.7,0.657142857142857,0.7777777777777777,1.0,Poor,4.059682539682539,0.0614152202937249,High,0,1,12,Normal
5.8,0.7999999999999998,0.4444444444444445,1.0,Poor,2.3377777777777773,0.1176470588235293,Moderate,1,3,7,Relaxed
7.8,0.3714285714285714,0.8888888888888888,0.875,Poor,3.401269841269841,0.0422077922077922,Moderate,1,3,12,Normal
6.0,0.7428571428571427,0.4444444444444445,1.0,Poor,2.42920634920635,0.1061224489795918,Moderate,0,3,5,Relaxed
6.0,0.657142857142857,0.3333333333333333,1.0,Poor,2.4019047619047624,0.0938775510204081,Moderate,4,0,5,Relaxed
6.9,0.5999999999999999,0.5555555555555556,0.875,Poor,2.8622222222222224,0.0759493670886075,Moderate,4,1,8,Relaxed
4.1,0.7999999999999998,0.3333333333333333,1.0,Poor,1.6133333333333333,0.1568627450980391,Moderate,0,2,4,Relaxed
2.6,0.9857142857142858,0.2222222222222222,1.0,Poor,0.9317460317460317,0.2738095238095238,Low,0,2,5,Relaxed
8.3,0.6142857142857141,0.7777777777777777,1.0,Poor,3.5082539682539684,0.0660522273425499,High,3,3,6,Normal
7.8,0.3999999999999999,0.7777777777777777,0.875,Poor,3.351111111111111,0.0454545454545454,Moderate,1,0,12,Normal
8.1,0.9999999999999998,0.5555555555555556,1.0,Poor,3.2622222222222224,0.1098901098901098,High,2,3,10,Normal
5.3,0.7857142857142856,0.5555555555555556,1.0,Poor,2.1850793650793654,0.1247165532879818,Moderate,1,0,9,Relaxed
6.3,0.3285714285714285,0.7777777777777777,0.625,Poor,2.765396825396825,0.0450097847358121,Moderate,2,0,4,Relaxed
5.9,0.4285714285714285,0.6666666666666665,0.75,Poor,2.540952380952381,0.062111801242236,Moderate,2,3,11,Relaxed
5.4,0.9999999999999998,0.3333333333333333,1.0,Poor,2.0933333333333337,0.1562499999999999,Moderate,0,0,8,Relaxed
2.1,0.4714285714285713,0.5555555555555556,1.0,Poor,0.967936507936508,0.152073732718894,Low,3,1,12,Relaxed
10.4,0.5714285714285714,0.7777777777777777,0.625,Poor,4.356825396825397,0.050125313283208,High,3,2,10,Normal
6.9,0.5285714285714285,0.6666666666666665,1.0,Poor,2.920952380952381,0.0669077757685352,Moderate,0,3,7,Relaxed
7.8,0.8142857142857141,0.2222222222222222,1.0,Poor,3.0460317460317463,0.0925324675324675,Moderate,1,3,12,Normal
6.1,0.7857142857142856,0.3333333333333333,1.0,Poor,2.416190476190476,0.1106639839034205,Moderate,4,0,11,Relaxed
5.1,0.4857142857142857,0.7777777777777777,0.875,Poor,2.253968253968254,0.0796252927400468,Moderate,3,1,9,Relaxed
6.9,0.6714285714285713,0.5555555555555556,0.875,Poor,2.847936507936508,0.0849909584086799,Moderate,1,1,10,Relaxed
7.5,0.6285714285714286,0.5555555555555556,1.0,Poor,3.0965079365079364,0.0739495798319327,Moderate,3,3,12,Normal
6.2,0.7714285714285714,0.4444444444444445,1.0,Poor,2.503492063492064,0.1071428571428571,Moderate,3,1,11,Relaxed
5.2,0.2999999999999999,0.8888888888888888,0.875,Poor,2.375555555555556,0.0483870967741935,Moderate,2,2,9,Relaxed
5.8,0.4571428571428571,0.6666666666666665,0.875,Poor,2.495238095238095,0.0672268907563025,Moderate,1,1,11,Relaxed
7.7,0.3571428571428571,0.7777777777777777,0.75,Poor,3.31968253968254,0.0410509031198686,Moderate,2,1,12,Normal
4.3,0.5714285714285714,0.5555555555555556,1.0,Poor,1.827936507936508,0.1078167115902964,Moderate,2,0,11,Relaxed
8.3,0.9571428571428569,0.3333333333333333,1.0,Poor,3.2619047619047623,0.1029185867895545,High,2,2,5,Normal
9.2,0.4999999999999999,1.0,1.0,Poor,3.98,0.0490196078431372,High,2,1,9,Normal
4.2,0.6428571428571428,0.4444444444444445,0.875,Poor,1.7292063492063494,0.1236263736263736,Moderate,4,3,12,Relaxed
7.4,0.4999999999999999,0.6666666666666665,0.875,Poor,3.126666666666667,0.0595238095238095,Moderate,4,2,5,Normal
5.1,0.1857142857142856,0.6666666666666665,0.625,Poor,2.2695238095238097,0.0304449648711943,Moderate,4,2,12,Relaxed
2.5,0.6285714285714286,0.4444444444444445,1.0,Poor,1.052063492063492,0.1795918367346938,Low,1,0,6,Relaxed
7.0,0.3714285714285714,0.8888888888888888,0.5,Poor,3.0812698412698416,0.0464285714285714,Moderate,4,3,8,Normal
7.2,0.3142857142857143,1.0,0.875,Poor,3.217142857142857,0.0383275261324041,Moderate,0,1,12,Normal
6.5,0.1714285714285714,0.8888888888888888,0.75,Poor,2.921269841269841,0.0228571428571428,Moderate,4,1,7,Relaxed
8.3,0.4857142857142857,0.6666666666666665,1.0,Poor,3.48952380952381,0.0522273425499231,High,3,0,5,Normal
6.1,0.6285714285714286,0.5555555555555556,1.0,Poor,2.5365079365079364,0.0885311871227364,Moderate,0,1,6,Relaxed
5.7,0.7285714285714284,0.3333333333333333,1.0,Poor,2.267619047619048,0.1087420042643923,Moderate,1,3,4,Relaxed
7.2,0.7714285714285714,0.6666666666666665,1.0,Poor,2.9923809523809526,0.0940766550522648,Moderate,1,2,7,Relaxed
7.0,0.7571428571428571,0.2222222222222222,1.0,Poor,2.737460317460318,0.0946428571428571,Moderate,3,2,5,Relaxed
7.2,0.3857142857142857,0.7777777777777777,0.625,Poor,3.1139682539682547,0.0470383275261324,Moderate,1,0,4,Normal
4.7,0.4857142857142857,0.4444444444444445,1.0,Poor,1.9606349206349207,0.0852130325814536,Moderate,4,1,12,Relaxed
6.2,0.4714285714285713,0.5555555555555556,0.875,Poor,2.6079365079365084,0.0654761904761904,Moderate,2,2,5,Relaxed
5.9,0.6428571428571428,0.4444444444444445,0.75,Poor,2.40920634920635,0.093167701863354,Moderate,4,3,10,Relaxed
7.0,0.7428571428571427,0.5555555555555556,1.0,Poor,2.873650793650794,0.0928571428571428,Moderate,4,2,12,Relaxed
